-7.54167	-7.68741	6.375	10.0465	-9.33333	-10.3684	4.79167	9.86891
-7.54167	-7.95108	6.375	10.3157	-9.33333	-10.698	4.79167	10.3084
-7.54167	-7.95108	6.375	10.3157	-9.66667	-10.698	5.375	10.3084
-7.75	-7.95108	6.625	10.3157	-9.66667	-10.698	5.375	10.3084
-7.75	-8.08292	6.625	10.4915	-9.66667	-10.8628	5.375	10.5336
-7.75	-8.08292	6.625	10.4915	-10	-10.8628	5.95833	10.5336
-7.875	-8.08292	6.875	10.4915	-10	-10.8628	5.95833	10.5336
-7.875	-8.08292	6.875	10.4915	-10	-10.8628	5.95833	10.5336
-7.875	-8.35757	6.875	10.8101	-10	-11.2088	5.95833	11.039
-8	-8.35757	7.125	10.8101	-10.3333	-11.2088	6.54167	11.039
-8	-8.35757	7.125	10.8101	-10.3333	-11.2088	6.54167	11.039
-8	-8.64322	7.125	11.1122	-10.3333	-11.5604	6.54167	11.44
-8.125	-8.64322	7.41667	11.1122	-10.625	-11.5604	7.16667	11.44
-8.125	-8.64322	7.41667	11.1122	-10.625	-11.5604	7.16667	11.44
-8.125	-8.77505	7.41667	11.266	-10.625	-11.7362	7.16667	11.6597
-8.125	-8.77505	7.41667	11.266	-10.9167	-11.7362	7.75	11.6597
-8.20833	-8.77505	7.625	11.266	-10.9167	-11.7362	7.75	11.6597
-8.20833	-9.0607	7.625	11.5736	-10.9167	-12.0987	7.75	12.1101
-8.20833	-9.0607	7.625	11.5736	-11.1667	-12.0987	8.375	12.1101
-8.29167	-9.0607	7.875	11.5736	-11.1667	-12.0987	8.375	12.1101
-8.29167	-9.0607	7.875	11.5736	-11.1667	-12.0987	8.375	12.1101
-8.29167	-9.37381	7.875	11.9142	-11.1667	-12.4063	8.375	12.4837
-8.375	-9.37381	8.125	11.9142	-11.4583	-12.4063	9	12.4837
-8.375	-9.37381	8.125	11.9142	-11.4583	-12.4063	9	12.4837
-8.375	-9.54959	8.125	12.1175	-11.4583	-12.6975	9	12.7968
-8.375	-9.54959	8.125	12.1175	-11.7083	-12.6975	9.625	12.7968
-8.41667	-9.54959	8.375	12.1175	-11.7083	-12.6975	9.625	12.7968
-8.41667	-9.87369	8.375	12.458	-11.7083	-12.8513	9.625	13
-8.41667	-9.87369	8.375	12.458	-11.9167	-12.8513	10.25	13
-8.5	-9.87369	8.625	12.458	-11.9167	-12.8513	10.25	13
-8.5	-9.87369	8.625	12.458	-11.9167	-12.8513	10.25	13
-8.5	-10.033	8.625	12.6558	-12.1667	-13.0271	10.875	13.2142
-8.54167	-10.033	8.875	12.6558	-12.1667	-13.0271	10.875	13.2142
-8.54167	-10.033	8.875	12.6558	-12.1667	-13.0271	10.875	13.2142
-8.54167	-10.3406	8.875	12.9909	-12.1667	-13.4226	10.875	13.6262
-8.625	-10.3406	9.125	12.9909	-12.3333	-13.4226	11.4583	13.6262
-8.625	-10.3406	9.125	12.9909	-12.3333	-13.4226	11.4583	13.6262
-8.625	-10.6702	9.125	13.3314	-12.3333	-13.862	11.4583	14.1206
-8.625	-10.6702	9.125	13.3314	-12.5417	-13.862	12.0833	14.1206
-8.70833	-10.6702	9.375	13.3314	-12.5417	-13.862	12.0833	14.1206
-8.70833	-10.857	9.375	13.5622	-12.5417	-14.0928	12.0833	14.3843
-8.70833	-10.857	9.375	13.5622	-12.75	-14.0928	12.625	14.3843
-8.83333	-10.857	9.625	13.5622	-12.75	-14.0928	12.625	14.3843
-8.83333	-10.857	9.625	13.5622	-12.75	-14.0928	12.625	14.3843
-8.83333	-11.258	9.625	14.0236	-12.75	-14.5761	12.625	14.9776
-8.95833	-11.258	9.875	14.0236	-12.9583	-14.5761	13.2083	14.9776
-8.95833	-11.258	9.875	14.0236	-12.9583	-14.5761	13.2083	14.9776
-8.95833	-11.6645	9.875	14.4575	-12.9583	-15.0431	13.2083	15.4774
-9.08333	-11.6645	10.25	14.4575	-13.1667	-15.0431	13.75	15.4774
-9.08333	-11.6645	10.25	14.4575	-13.1667	-15.0431	13.75	15.4774
-9.08333	-11.8567	10.25	14.6937	-13.1667	-15.2628	13.75	15.7246
-9.08333	-11.8567	10.25	14.6937	-13.375	-15.2628	14.25	15.7246
-9.25	-11.8567	10.375	14.6937	-13.375	-15.2628	14.25	15.7246
-9.25	-12.1918	10.375	15.0618	-13.375	-15.7352	14.25	16.252
-9.25	-12.1918	10.375	15.0618	-13.625	-15.7352	14.75	16.252
-9.45833	-12.1918	10.625	15.0618	-13.625	-15.7352	14.75	16.252
-9.45833	-12.1918	10.625	15.0618	-13.625	-15.7352	14.75	16.252
-9.45833	-12.5159	10.625	15.3914	-13.625	-15.9769	14.75	16.5486
-9.70833	-12.5159	10.875	15.3914	-13.875	-15.9769	15.25	16.5486
-9.70833	-12.5159	10.875	15.3914	-13.875	-15.9769	15.25	16.5486
-9.70833	-12.6807	10.875	15.5672	-13.875	-16.4713	15.25	17.0704
-9.70833	-12.6807	10.875	15.5672	-14.1667	-16.4713	15.7083	17.0704
-9.95833	-12.6807	11.125	15.5672	-14.1667	-16.4713	15.7083	17.0704
-9.95833	-13.0487	11.125	15.9297	-14.1667	-16.9876	15.7083	17.6417
-9.95833	-13.0487	11.125	15.9297	-14.4583	-16.9876	16.1667	17.6417
-10.2917	-13.0487	11.4167	15.9297	-14.4583	-16.9876	16.1667	17.6417
-10.2917	-13.0487	11.4167	15.9297	-14.4583	-16.9876	16.1667	17.6417
-10.2917	-13.2245	11.4167	16.0945	-14.4583	-17.2348	16.1667	17.9494
-10.625	-13.2245	11.6667	16.0945	-14.7917	-17.2348	16.5833	17.9494
-10.625	-13.2245	11.6667	16.0945	-14.7917	-17.2348	16.5833	17.9494
-10.625	-13.6035	11.6667	16.4735	-14.7917	-17.7182	16.5833	18.4602
-10.9583	-13.6035	11.9167	16.4735	-15.125	-17.7182	17	18.4602
-10.9583	-13.6035	11.9167	16.4735	-15.125	-17.7182	17	18.4602
-10.9583	-13.9936	11.9167	16.8581	-15.125	-18.2566	17	19.037
-10.9583	-13.9936	11.9167	16.8581	-15.5	-18.2566	17.4167	19.037
-11.3333	-13.9936	12.2083	16.8581	-15.5	-18.2566	17.4167	19.037
-11.3333	-14.1529	12.2083	16.9954	-15.5	-18.5312	17.4167	19.3446
-11.3333	-14.1529	12.2083	16.9954	-15.9167	-18.5312	17.7917	19.3446
-11.7083	-14.1529	12.5	16.9954	-15.9167	-18.5312	17.7917	19.3446
-11.7083	-14.1529	12.5	16.9954	-15.9167	-18.5312	17.7917	19.3446
-11.7083	-14.4715	12.5	17.281	-15.9167	-19.0256	17.7917	19.8445
-12.0833	-14.4715	12.75	17.281	-16.3333	-19.0256	18.1667	19.8445
-12.0833	-14.4715	12.75	17.281	-16.3333	-19.0256	18.1667	19.8445
-12.0833	-14.8065	12.75	17.5886	-16.3333	-19.2563	18.1667	20.0972
-12.0833	-14.8065	12.75	17.5886	-16.7917	-19.2563	18.5417	20.0972
-12.5417	-14.8065	13.0417	17.5886	-16.7917	-19.2563	18.5417	20.0972
-12.5417	-14.9768	13.0417	17.715	-16.7917	-19.7123	18.5417	20.5696
-12.5417	-14.9768	13.0417	17.715	-17.25	-19.7123	18.875	20.5696
-12.9583	-14.9768	13.3333	17.715	-17.25	-19.7123	18.875	20.5696
-12.9583	-14.9768	13.3333	17.715	-17.25	-19.7123	18.875	20.5696
-12.9583	-15.3339	13.3333	18.0281	-17.25	-20.1737	18.875	21.0365
-13.4583	-15.3339	13.6667	18.0281	-17.75	-20.1737	19.2083	21.0365
-13.4583	-15.3339	13.6667	18.0281	-17.75	-20.1737	19.2083	21.0365
-13.4583	-15.7184	13.6667	18.3906	-17.75	-20.4099	19.2083	21.2782
-13.875	-15.7184	13.9583	18.3906	-18.25	-20.4099	19.5	21.2782
-13.875	-15.7184	13.9583	18.3906	-18.25	-20.4099	19.5	21.2782
-13.875	-15.9162	13.9583	18.5445	-18.25	-20.8493	19.5	21.7177
-13.875	-15.9162	13.9583	18.5445	-18.75	-20.8493	19.8333	21.7177
-14.3333	-15.9162	14.25	18.5445	-18.75	-20.8493	19.8333	21.7177
-14.3333	-16.2787	14.25	18.885	-18.75	-21.2613	19.8333	22.1297
-14.3333	-16.2787	14.25	18.885	-19.2917	-21.2613	20.125	22.1297
-14.7917	-16.2787	14.5833	18.885	-19.2917	-21.2613	20.125	22.1297
-14.7917	-16.2787	14.5833	18.885	-19.2917	-21.2613	20.125	22.1297
-14.7917	-16.6523	14.5833	19.2256	-19.2917	-21.4646	20.125	22.3329
-15.2083	-16.6523	14.875	19.2256	-19.7917	-21.4646	20.4167	22.3329
-15.2083	-16.6523	14.875	19.2256	-19.7917	-21.4646	20.4167	22.3329
-15.2083	-16.8335	14.875	19.3739	-19.7917	-21.8216	20.4167	22.69
-15.625	-16.8335	15.1667	19.3739	-20.2917	-21.8216	20.7083	22.69
-15.625	-16.8335	15.1667	19.3739	-20.2917	-21.8216	20.7083	22.69
-15.625	-17.1961	15.1667	19.7145	-20.2917	-22.0084	20.7083	22.8767
-15.625	-17.1961	15.1667	19.7145	-20.9167	-22.0084	21	22.8767
-16.0417	-17.1961	15.5	19.7145	-20.9167	-22.0084	21	22.8767
-16.0417	-17.3883	15.5	19.8738	-20.9167	-22.4039	21	23.2612
-16.0417	-17.3883	15.5	19.8738	-21.25	-22.4039	21.25	23.2612
-16.4167	-17.3883	15.8333	19.8738	-21.25	-22.4039	21.25	23.2612
-16.4167	-17.3883	15.8333	19.8738	-21.25	-22.4039	21.25	23.2612
-16.4167	-17.7399	15.8333	20.1924	-21.25	-22.8049	21.25	23.6568
-16.7917	-17.7399	16.125	20.1924	-21.7083	-22.8049	21.5417	23.6568
-16.7917	-17.7399	16.125	20.1924	-21.7083	-22.8049	21.5417	23.6568
-16.7917	-18.0805	16.125	20.511	-21.7083	-22.9972	21.5417	23.827
-16.7917	-18.0805	16.125	20.511	-22.1667	-22.9972	21.7917	23.827
-17.125	-18.0805	16.4583	20.511	-22.1667	-22.9972	21.7917	23.827
-17.125	-18.2453	16.4583	20.6483	-22.1667	-23.3817	21.7917	24.1896
-17.125	-18.2453	16.4583	20.6483	-22.5417	-23.3817	22.0417	24.1896
-17.4583	-18.2453	16.7917	20.6483	-22.5417	-23.3817	22.0417	24.1896
-17.4583	-18.2453	16.7917	20.6483	-22.5417	-23.3817	22.0417	24.1896
-17.4583	-18.5858	16.7917	20.945	-22.5417	-23.7827	22.0417	24.5851
-17.7917	-18.5858	17.125	20.945	-22.9167	-23.7827	22.3333	24.5851
-17.7917	-18.5858	17.125	20.945	-22.9167	-23.7827	22.3333	24.5851
-17.7917	-18.9374	17.125	21.2636	-22.9167	-24.0024	22.3333	24.7993
-18.0417	-18.9374	17.4167	21.2636	-23.25	-24.0024	22.5833	24.7993
-18.0417	-18.9374	17.4167	21.2636	-23.25	-24.0024	22.5833	24.7993
-18.0417	-19.1297	17.4167	21.3899	-23.25	-24.4144	22.5833	25.2058
-18.0417	-19.1297	17.4167	21.3899	-23.5833	-24.4144	22.8333	25.2058
-18.2917	-19.1297	17.7083	21.3899	-23.5833	-24.4144	22.8333	25.2058
-18.2917	-19.5252	17.7083	21.7525	-23.5833	-24.5902	22.8333	25.3871
-18.2917	-19.5252	17.7083	21.7525	-23.875	-24.5902	23.0833	25.3871
-18.5417	-19.5252	18.0417	21.7525	-23.875	-24.5902	23.0833	25.3871
-18.5417	-19.5252	18.0417	21.7525	-23.875	-24.5902	23.0833	25.3871
-18.5417	-19.8603	18.0417	22.0821	-23.875	-25.0846	23.0833	25.8925
-18.75	-19.8603	18.3333	22.0821	-24.125	-25.0846	23.3333	25.8925
-18.75	-19.8603	18.3333	22.0821	-24.125	-25.0846	23.3333	25.8925
-18.75	-20.0141	18.3333	22.2249	-24.125	-25.2658	23.3333	26.0957
-18.75	-20.0141	18.3333	22.2249	-24.3333	-25.2658	23.5833	26.0957
-18.9583	-20.0141	18.625	22.2249	-24.3333	-25.2658	23.5833	26.0957
-18.9583	-20.3601	18.625	22.5655	-24.3333	-25.4801	23.5833	26.3319
-18.9583	-20.3601	18.625	22.5655	-24.5417	-25.4801	23.8333	26.3319
-19.125	-20.3601	18.9167	22.5655	-24.5417	-25.4801	23.8333	26.3319
-19.125	-20.3601	18.9167	22.5655	-24.5417	-25.4801	23.8333	26.3319
-19.125	-20.7447	18.9167	22.939	-24.75	-25.9525	24.125	26.8373
-19.3333	-20.7447	19.25	22.939	-24.75	-25.9525	24.125	26.8373
-19.3333	-20.7447	19.25	22.939	-24.75	-25.9525	24.125	26.8373
-19.3333	-20.9424	19.25	23.1312	-24.75	-26.381	24.125	27.2822
-19.5	-20.9424	19.5	23.1312	-24.9167	-26.381	24.375	27.2822
-19.5	-20.9424	19.5	23.1312	-24.9167	-26.381	24.375	27.2822
-19.5	-21.3434	19.5	23.5432	-24.9167	-26.5567	24.375	27.4965
-19.5	-21.3434	19.5	23.5432	-25.0833	-26.5567	24.625	27.4965
-19.6667	-21.3434	19.7917	23.5432	-25.0833	-26.5567	24.625	27.4965
-19.6667	-21.5467	19.7917	23.7849	-25.0833	-26.8589	24.625	27.8096
-19.6667	-21.5467	19.7917	23.7849	-25.2917	-26.8589	24.875	27.8096
-19.8333	-21.5467	20.0833	23.7849	-25.2917	-26.8589	24.875	27.8096
-19.8333	-21.5467	20.0833	23.7849	-25.2917	-26.8589	24.875	27.8096
-19.8333	-21.9147	20.0833	24.2024	-25.2917	-27.0072	24.875	27.9744
-20	-21.9147	20.375	24.2024	-25.4583	-27.0072	25.1667	27.9744
-20	-21.9147	20.375	24.2024	-25.4583	-27.0072	25.1667	27.9744
-20	-22.2718	20.375	24.5869	-25.4583	-27.5345	25.1667	28.5292
-20.1667	-22.2718	20.6667	24.5869	-25.625	-27.5345	25.4583	28.5292
-20.1667	-22.2718	20.6667	24.5869	-25.625	-27.5345	25.4583	28.5292
-20.1667	-22.442	20.6667	24.8067	-25.625	-27.7213	25.4583	28.7489
-20.1667	-22.442	20.6667	24.8067	-25.7917	-27.7213	25.7083	28.7489
-20.375	-22.442	20.9167	24.8067	-25.7917	-27.7213	25.7083	28.7489
-20.375	-22.7881	20.9167	25.2077	-25.7917	-27.9026	25.7083	28.9522
-20.375	-22.7881	20.9167	25.2077	-26	-27.9026	26	28.9522
-20.5833	-22.7881	21.2083	25.2077	-26	-27.9026	26	28.9522
-20.5833	-22.7881	21.2083	25.2077	-26	-27.9026	26	28.9522
-20.5833	-23.1452	21.2083	25.5812	-26	-28.2981	26	29.3971
-20.75	-23.1452	21.4583	25.5812	-26.2083	-28.2981	26.2917	29.3971
-20.75	-23.1452	21.4583	25.5812	-26.2083	-28.2981	26.2917	29.3971
-20.75	-23.3264	21.4583	25.7954	-26.2083	-28.743	26.2917	29.908
-20.75	-23.3264	21.4583	25.7954	-26.4167	-28.743	26.625	29.908
-21	-23.3264	21.75	25.7954	-26.4167	-28.743	26.625	29.908
-21	-23.6945	21.75	26.2129	-26.4167	-28.9627	26.625	30.1607
-21	-23.6945	21.75	26.2129	-26.625	-28.9627	26.9167	30.1607
-21.2083	-23.6945	22	26.2129	-26.625	-28.9627	26.9167	30.1607
-21.2083	-23.6945	22	26.2129	-26.625	-28.9627	26.9167	30.1607
-21.2083	-24.0735	22	26.6194	-26.625	-29.4187	26.9167	30.6825
-21.4583	-24.0735	22.2917	26.6194	-26.9167	-29.4187	27.25	30.6825
-21.4583	-24.0735	22.2917	26.6194	-26.9167	-29.4187	27.25	30.6825
-21.4583	-24.2768	22.2917	26.8831	-26.9167	-29.6659	27.25	31.0066
-21.75	-24.2768	22.5833	26.8831	-27.1667	-29.6659	27.5417	31.0066
-21.75	-24.2768	22.5833	26.8831	-27.1667	-29.6659	27.5417	31.0066
-21.75	-24.7327	22.5833	27.3665	-27.1667	-30.1273	27.5417	31.5065
-21.75	-24.7327	22.5833	27.3665	-27.4583	-30.1273	27.875	31.5065
-22	-24.7327	22.8333	27.3665	-27.4583	-30.1273	27.875	31.5065
-22	-25.1392	22.8333	27.8114	-27.4583	-30.5667	27.875	32.0173
-22	-25.1392	22.8333	27.8114	-27.7917	-30.5667	28.2083	32.0173
-22.3333	-25.1392	23.125	27.8114	-27.7917	-30.5667	28.2083	32.0173
-22.3333	-25.1392	23.125	27.8114	-27.7917	-30.5667	28.2083	32.0173
-22.3333	-25.3315	23.125	28.0366	-27.7917	-30.8579	28.2083	32.3414
-22.6667	-25.3315	23.4167	28.0366	-28.125	-30.8579	28.5833	32.3414
-22.6667	-25.3315	23.4167	28.0366	-28.125	-30.8579	28.5833	32.3414
-22.6667	-25.7489	23.4167	28.4651	-28.125	-31.2754	28.5833	32.8853
-23	-25.7489	23.7083	28.4651	-28.5	-31.2754	28.9583	32.8853
-23	-25.7489	23.7083	28.4651	-28.5	-31.2754	28.9583	32.8853
-23	-25.9687	23.7083	28.7013	-28.5	-31.6764	28.9583	33.3247
-23	-25.9687	23.7083	28.7013	-28.875	-31.6764	29.3333	33.3247
-23.375	-25.9687	24	28.7013	-28.875	-31.6764	29.3333	33.3247
-23.375	-26.4356	24	29.2067	-28.875	-31.8741	29.3333	33.5609
-23.375	-26.4356	24	29.2067	-29.2917	-31.8741	29.7083	33.5609
-23.7083	-26.4356	24.2917	29.2067	-29.2917	-31.8741	29.7083	33.5609
-23.7083	-26.4356	24.2917	29.2067	-29.2917	-31.8741	29.7083	33.5609
-23.7083	-26.886	24.2917	29.6901	-29.2917	-32.2477	29.7083	34.0004
-24.125	-26.886	24.5833	29.6901	-29.7083	-32.2477	30.0833	34.0004
-24.125	-26.886	24.5833	29.6901	-29.7083	-32.2477	30.0833	34.0004
-24.125	-27.0893	24.5833	29.9483	-29.7083	-32.6651	30.0833	34.4838
-24.125	-27.0893	24.5833	29.9483	-30.1667	-32.6651	30.5	34.4838
-24.5417	-27.0893	24.875	29.9483	-30.1667	-32.6651	30.5	34.4838
